"GeneID","GSM4681806","GSM4681807","GSM4681808","GSM4681809","GSM4681810","GSM4681811","GSM4681812","GSM4681813","GSM4681814","GSM4681815","GSM4681816","GSM4681817","GSM4681818","GSM4681820"
101928031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8802,442,181,119,22,90,286,135,153,186,205,317,700,347,613
1768,3,7,0,0,3,8,7,3,0,3,4,13,7,14
107985906,0,0,0,0,0,0,0,0,0,3,0,0,0,0
129293,492,189,58,71,97,548,367,176,356,368,410,623,208,452
105374837,2,3,3,0,2,1,8,0,0,2,0,3,3,0
105374836,208,95,163,74,118,997,212,162,160,204,158,353,101,135
9168,14929,7754,8928,4032,4789,18085,8537,7387,8676,14439,8817,20855,11871,13012
105374838,18,13,4,0,8,8,3,5,3,9,1,20,4,15
56888,1296,391,129,39,164,1768,1345,409,1341,1142,2627,1048,613,1039
100996478,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83439,40,10,3,0,1,17,10,13,15,13,15,11,7,15
100874334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105374839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100996506,79,35,3,3,18,40,28,2,33,23,9,35,7,32
10618,5340,3540,289,79,1357,3461,2973,928,3041,2847,3318,5141,2192,5310
54884,236,123,56,54,114,89,53,48,70,83,70,431,76,289
84173,170,81,39,27,43,124,59,49,99,137,131,300,118,242
822,1466,1348,2202,565,593,997,758,543,715,1286,640,1883,812,1418
105374841,1,1,3,0,2,7,1,2,3,4,4,5,3,5
284948,1,0,0,0,0,0,0,1,3,0,0,1,0,1
100630918,26,7,0,9,0,17,12,17,19,41,7,17,14,12
4144,408,191,66,17,79,70,33,42,91,166,61,1294,367,1116
2677,168,100,54,28,69,78,45,30,41,78,63,344,165,322
8673,705,577,1033,478,340,699,388,325,449,498,470,1584,824,1331
10791,238,365,1203,345,291,584,318,225,230,382,265,653,410,525
51255,444,364,551,262,217,575,328,183,338,318,484,643,353,519
129303,76,88,110,39,44,45,20,28,41,63,57,163,60,106
10713,526,224,91,28,122,566,389,179,659,484,875,679,256,569
388969,638,275,169,60,168,233,193,98,142,196,144,921,393,881
6439,0,0,0,0,0,0,0,1,0,0,1,0,3,0
105374842,2,0,0,0,0,1,0,0,0,0,3,3,1,4
10578,6286,4105,4219,2538,2298,4229,4115,3086,2145,1155,1471,5872,3221,4716
84913,10,10,29,0,11,4,18,0,20,8,1,1,8,6
102466516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8869,254,72,8,14,60,216,156,63,284,261,227,489,188,463
101928113,3,1,0,0,0,3,2,0,1,7,0,8,0,3
112268420,0,3,0,0,1,0,2,0,3,2,1,7,0,6
105374843,0,0,0,0,0,0,0,0,0,0,1,11,3,9
25885,191,155,20,9,114,95,63,29,117,138,69,351,77,347
55037,265,119,6,4,39,185,157,77,182,221,165,679,178,580
692225,5,0,0,1,1,12,7,0,1,6,5,2,0,1
10989,567,218,16,10,117,379,190,122,337,292,636,1012,379,1079
100616159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51318,73,20,12,3,17,40,36,19,40,57,55,301,95,254
65055,0,0,2,1,0,2,3,0,0,1,0,2,0,5
55818,1104,527,30,18,183,1808,1085,276,1695,1024,1550,1104,487,1315
100526767,855,331,155,65,176,669,471,200,504,389,450,792,419,752
51652,842,318,155,64,168,567,413,173,423,346,399,769,412,731
105374845,77,43,2,1,5,94,72,33,94,81,49,7,7,2
7844,384,222,22,6,65,880,538,203,786,455,764,420,204,405
64795,1112,544,106,32,298,699,432,282,550,566,607,1191,796,1255
925,1284,978,811,310,1477,1420,970,1013,1551,1808,3615,2173,1581,1726
105374846,14,6,1,1,5,7,3,7,3,17,13,9,2,12
926,539,513,687,454,565,842,279,513,370,377,406,779,560,603
100286979,30,31,43,36,30,64,10,24,18,17,30,35,23,30
400966,157,54,1,1,12,154,106,14,65,35,148,79,24,58
5343,28,14,1,1,0,15,7,7,5,6,14,36,17,33
285074,412,212,66,31,148,452,291,170,389,330,406,308,175,270
107985772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724642,50,12,1,4,5,29,33,12,21,37,25,32,11,31
100616370,0,0,0,0,1,0,0,0,0,0,0,1,0,0
107985771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105374847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985908,0,4,0,0,0,1,0,0,0,0,0,3,0,0
105374848,1,9,0,0,0,1,0,0,9,0,0,0,0,0
105377635,3,1,0,0,0,1,0,0,0,0,0,0,0,0
101928173,5,10,2,5,5,42,14,5,8,22,42,21,4,13
112597,228,149,272,168,131,338,97,106,145,198,247,295,259,251
101928152,38,26,11,4,10,31,20,19,13,72,79,58,26,34
107985909,11,4,0,0,3,4,0,2,3,0,0,18,3,13
100616499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928214,5,6,0,0,0,0,0,0,0,1,1,3,3,0
730268,219,74,14,14,40,221,89,100,163,148,158,182,120,180
5342,61,11,1,1,0,40,14,6,11,26,31,56,26,49
729857,161,56,1,1,14,192,127,13,76,33,166,60,21,44
105374851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105374852,4,2,3,0,1,0,1,5,0,0,5,19,1,11
51315,251,38,2,3,15,65,33,50,26,85,99,639,216,586
150572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928347,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55258,15,24,6,0,27,40,13,11,18,24,9,40,1,34
344167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928371,34,11,0,0,3,69,35,37,88,65,68,57,7,56
9451,207,80,0,4,42,423,206,201,655,372,374,404,59,377
101928403,8,3,3,0,1,15,9,18,20,12,15,15,4,20
102724805,5,1,3,0,2,9,3,2,2,1,8,11,0,9
22934,384,229,155,115,240,367,311,175,231,325,283,469,275,454
105374853,1,0,1,0,0,0,0,0,4,0,0,1,0,0
645784,12,6,1,0,2,2,0,9,4,13,1,16,2,21
105374855,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100616399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105374854,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3514,6108,4069,1166,1259,877,3947,614,701,2183,2566,594,9622,2126,8786
28946,87,61,14,17,15,55,8,11,47,44,7,139,15,167
28947,207,156,43,36,46,286,31,34,95,104,19,387,78,345
28948,91,56,5,15,17,55,4,8,30,33,8,175,26,142
28949,197,116,37,42,28,118,10,25,64,90,16,374,83,302
28950,326,172,70,80,41,240,47,35,143,167,45,579,87,500
28908,426,339,100,87,71,295,37,28,122,150,16,645,122,493
28907,7,4,0,0,0,8,1,6,6,6,1,29,0,11
28905,5,0,0,0,0,1,0,0,2,0,0,4,3,1
28929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28299,257,146,87,71,65,98,12,21,111,109,7,399,72,282
28943,39,39,5,6,4,1,3,2,19,24,7,62,4,43
28915,3,6,0,1,2,3,0,4,0,7,0,6,0,1
28942,18,20,10,14,20,7,6,3,22,13,3,93,13,95
28941,89,57,10,23,10,71,8,7,23,29,4,83,14,85
28928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28914,310,221,86,89,50,166,33,24,103,130,13,446,69,371
28940,75,76,16,36,23,37,11,6,16,21,5,121,32,126
28939,27,11,6,1,3,1,6,1,0,13,2,29,1,21
28927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28913,289,135,72,93,56,120,22,13,94,90,35,581,50,397
28938,70,45,5,15,11,30,0,2,17,22,1,120,11,94
28937,5,54,14,9,1,29,0,4,24,5,0,55,22,28
28926,2,0,2,0,0,1,0,0,0,0,0,0,0,2
28925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28912,949,344,150,147,95,246,56,32,161,165,36,875,83,574
28906,2,8,4,0,0,2,1,0,2,7,2,16,0,11
28936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28923,23,27,7,1,10,30,1,2,15,6,1,56,9,31
28911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28922,4,5,0,0,0,2,0,1,3,1,1,10,1,2
28935,41,50,13,17,12,43,5,6,31,12,4,112,25,116
28921,126,51,30,36,32,48,20,12,32,50,14,213,37,173
28920,4,57,1,20,16,7,2,0,7,26,6,103,1,83
107985910,3,1,0,0,0,0,0,0,1,0,0,2,1,2
28919,144,129,41,34,28,46,10,12,23,45,8,246,15,194
28910,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28933,64,39,31,12,18,471,6,20,45,28,8,196,15,208
28909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28931,6,0,2,1,2,3,0,0,5,0,0,10,3,4
28917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28930,149,80,44,44,38,189,11,24,93,77,17,387,80,277
28916,2,2,0,0,0,2,0,0,0,8,0,32,1,5
107985911,4,4,1,3,5,6,3,4,2,3,2,9,3,6
101927050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105374862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28878,4,2,3,2,0,6,0,0,2,6,0,7,2,9
28893,115,74,38,38,28,114,11,20,73,44,9,287,46,180
28879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28894,4,0,2,0,0,2,0,0,4,0,0,5,2,2
28880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28896,37,31,17,14,12,226,6,9,37,20,5,130,10,92
28897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28872,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28881,32,41,6,14,10,12,7,11,8,16,2,69,15,48
28882,44,10,0,11,10,16,2,0,10,11,3,45,4,57
28883,121,63,25,34,29,30,18,9,31,41,11,184,57,177
28898,1,5,0,2,1,2,1,0,0,1,1,8,0,10
28884,0,0,0,0,1,0,0,1,1,0,1,2,1,1
28873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28885,5,6,0,3,1,5,2,0,1,2,0,7,3,10
28886,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28870,10,4,0,0,1,2,1,0,0,4,2,13,3,3
28874,30,9,1,1,1,7,3,0,12,5,0,27,5,28
28887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28888,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28869,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28900,22,10,0,5,1,0,0,2,0,9,1,15,0,10
28901,1,13,0,1,2,5,0,1,1,1,0,19,0,14
28875,60,41,22,16,13,27,2,2,24,27,10,128,15,80
28889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28902,12,7,23,2,4,17,2,3,0,3,0,16,1,13
28903,16,13,5,8,6,8,3,0,9,2,1,20,8,20
28876,10,4,4,5,2,15,0,0,1,1,3,17,5,10
28890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28891,7,1,1,0,1,4,0,0,3,1,1,8,0,2
28904,1,3,7,0,4,8,0,0,1,5,0,26,1,7
28877,2,1,0,3,1,2,0,0,0,0,0,1,1,2
101060017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101930047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101926969,0,0,0,0,0,0,0,0,0,0,0,0,1,0
654342,2,2,0,0,0,2,4,0,0,1,5,1,2,3
107985798,0,0,0,0,0,0,0,0,1,1,0,0,0,0
105374868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645367,2,2,0,0,0,0,0,0,0,0,0,1,0,0
440888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728034,0,0,0,0,0,0,0,0,0,1,0,1,0,0
107985915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100133920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100509620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,394,264,209,289,262,435,185,168,279,464,185,584,265,481
105373488,8,2,1,2,7,6,4,1,1,2,0,17,5,9
64969,267,110,63,29,76,223,150,105,199,202,331,501,239,360
84874,78,32,5,1,18,60,15,23,29,55,23,162,56,153
7549,6,1,0,0,1,4,1,2,1,5,3,95,17,81
150696,1,2,0,0,0,0,0,0,0,2,0,1,0,1
30818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51011,113,71,81,55,64,94,30,35,57,88,49,189,49,118
653192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985917,0,0,0,0,0,0,0,0,0,0,0,2,0,4
129868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373490,0,0,0,0,0,0,0,0,2,0,0,1,0,0
101926959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373492,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150759,53,46,7,0,8,25,28,6,25,41,9,53,15,32
400986,38,58,0,6,17,25,27,4,55,49,25,35,6,25
729234,11,14,3,9,8,26,9,7,8,10,13,32,12,28
150763,5,23,8,25,18,39,14,8,16,14,21,115,12,71
105373493,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105373494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2,0,0,0,0,2,1,4,3,1,8,0,0,1
431705,15,15,3,6,0,24,11,7,35,20,56,6,6,3
1844,991,929,1082,897,628,2555,1670,913,2544,2289,1688,219,1837,105
56910,994,528,123,79,199,839,793,307,1007,1031,803,1774,615,1713
285033,102,63,36,24,42,136,75,59,131,129,63,156,32,81
109623481,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55654,2521,2386,1286,496,1392,3006,2378,791,2655,1753,2545,2399,1400,2536
9391,556,303,206,80,175,423,323,138,376,389,509,1334,456,1226
23020,1969,1560,192,76,932,1238,1022,301,1330,1464,1725,3079,1180,3177
150771,74,49,14,13,42,65,43,14,66,101,100,168,54,144
23397,14,3,0,0,5,18,10,10,20,25,20,40,20,42
93082,0,4,8,1,0,1,0,2,0,2,0,6,1,4
105373496,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10865,1985,1427,2394,610,718,3419,2149,680,2961,2085,4022,1058,679,804
55683,434,251,42,18,164,582,373,125,627,406,831,822,282,795
90342,0,0,0,0,0,0,2,1,0,0,0,0,0,1
81562,71,36,67,11,20,37,20,14,23,22,55,125,84,168
26504,138,79,42,28,52,102,90,37,106,119,91,157,51,155
100422928,0,0,0,1,0,2,0,0,4,0,0,0,0,0
100506036,11,6,0,0,2,6,9,2,1,4,6,10,3,14
26505,653,587,355,239,340,333,420,262,461,320,636,833,454,767
200539,38,15,3,4,7,24,16,12,14,41,20,36,16,23
51239,61,47,53,22,11,100,50,36,63,82,76,68,56,44
54910,182,94,26,93,72,103,87,29,86,118,163,495,96,323
51252,2,0,0,4,1,2,5,0,0,5,1,7,1,12
101927053,1,0,0,0,0,1,0,0,0,0,0,4,0,3
151313,36,29,18,22,14,65,12,20,28,27,16,62,33,41
375248,105,52,2,3,30,52,45,18,60,99,71,68,29,46
100506076,15,10,0,0,4,15,11,5,21,10,11,25,15,16
107985920,1,0,0,0,1,0,0,0,0,0,0,3,1,0
100506123,15,8,0,0,4,14,9,6,20,9,12,27,14,16
57730,53,35,1,1,11,57,36,11,59,115,41,62,22,59
105373499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,1157,1070,1757,844,577,2219,963,577,930,969,1039,1517,1012,934
10120,761,592,470,365,344,709,377,268,504,664,566,1139,397,767
728537,24,17,15,16,16,26,7,9,16,17,20,36,13,29
7535,2214,1035,910,1243,926,1450,737,519,1100,1399,1207,3759,1372,2721
23505,458,360,25,11,116,193,170,86,288,235,295,884,291,1191
107985921,18,10,1,0,6,6,8,2,5,12,8,41,7,50
105373501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200403,0,0,0,0,0,0,0,0,0,4,0,1,2,0
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,1539,1067,93,39,462,438,235,215,270,606,502,1463,595,1399
493753,202,62,32,28,36,141,107,43,100,154,99,406,112,288
25972,213,84,79,20,43,75,48,48,57,93,107,303,128,250
11320,1466,446,50,28,181,1137,551,332,832,970,2163,1295,568,1310
107985922,2,0,0,0,0,9,0,1,6,2,0,2,0,3
101927070,20,4,0,0,1,12,8,7,0,6,9,33,16,19
343990,45,11,13,6,14,5,3,11,8,8,8,42,54,57
80705,38,10,1,3,8,26,12,13,8,28,19,32,20,45
150590,14,5,0,0,0,4,5,3,4,0,14,20,4,26
51601,61,22,1,0,5,64,43,20,42,72,164,129,46,77
129531,170,51,7,8,18,91,46,39,57,70,160,310,90,271
51263,177,62,16,0,25,174,107,60,110,135,218,418,168,442
254773,2,0,0,0,0,0,1,0,2,2,1,2,0,4
129530,6,4,1,0,1,11,2,7,5,4,8,15,0,13
10190,156,29,4,1,11,61,50,32,41,82,98,307,127,308
107985923,3,3,0,2,1,3,0,1,0,0,0,8,3,5
9669,234,142,6,2,64,102,159,86,152,155,201,728,207,979
51455,394,122,4,3,39,241,149,91,156,226,341,312,111,309
3899,179,105,5,10,53,198,51,60,258,174,34,404,59,401
105373504,0,0,0,0,0,0,0,0,0,1,0,0,0,1
112268421,7,3,0,0,6,13,1,7,17,10,2,7,0,3
150577,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164832,1,1,0,0,0,5,5,0,5,1,1,1,1,1
9486,56,15,12,9,16,37,16,14,28,52,8,54,26,58
129521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79031,158,42,23,14,42,131,73,39,125,127,114,260,105,230
105373507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,25,7,8,5,7,16,4,5,8,10,14,6,1,10
101927142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6160,13197,6852,4572,1659,4190,21650,9226,6328,11695,10015,12017,12388,6991,8998
11138,169,88,29,7,25,84,110,13,117,116,184,341,85,401
105373510,11,4,1,0,3,7,3,1,7,3,7,6,8,10
100506286,2,1,0,0,1,1,0,0,2,1,2,1,2,7
55571,386,223,52,21,96,332,240,121,320,370,521,596,280,661
105373511,111,55,7,3,28,39,22,15,30,50,69,42,18,34
284996,12007,7308,2019,386,2358,5500,4163,2085,2814,3018,6334,5909,5444,5440
692205,98,56,3,1,16,40,26,12,31,39,45,25,11,26
105373512,7,5,1,2,1,1,7,5,0,0,2,2,3,0
100847007,1,0,0,0,0,0,0,2,0,0,0,0,0,0
200407,9,7,0,0,3,4,2,0,2,0,0,12,0,4
731220,0,0,0,0,2,0,2,0,2,0,1,2,2,0
107985925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9448,3895,2294,221,67,876,2982,2102,919,2087,2015,2414,2015,1346,2427
100506328,70,31,6,0,15,13,5,3,2,2,1,37,37,40
7850,682,987,306,60,168,1163,1740,384,404,216,2485,443,620,457
107985926,5,12,0,1,1,2,0,5,3,0,2,6,3,8
3554,228,205,6,3,41,149,104,62,176,54,525,110,80,104
8808,2,0,0,0,0,0,1,0,1,2,6,0,0,0
9173,4,11,0,0,1,35,15,8,25,25,234,4,6,3
8809,270,201,11,0,40,116,208,56,98,107,674,206,89,218
8807,960,107,55,19,101,218,272,137,101,73,345,468,122,433
100616157,3,0,2,0,6,0,0,2,3,0,1,0,0,0
389015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84804,137,67,28,21,31,65,82,30,40,54,59,274,83,289
130827,20,2,0,0,2,1,1,4,2,8,0,23,9,28
105373518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100287010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100506421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102682016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724691,0,0,0,0,0,0,0,0,0,0,0,0,2,0
64965,66,15,2,1,11,60,56,17,44,60,122,220,73,232
101927492,21,8,1,1,4,26,13,4,13,24,32,58,21,58
105373527,0,0,0,0,0,1,2,0,2,2,0,0,0,0
105373984,2,2,0,0,5,2,3,1,1,0,0,4,0,5
105373528,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11250,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9392,533,325,15,17,161,368,283,79,376,380,306,436,159,403
100506473,22,0,0,0,0,5,8,11,16,9,20,10,9,10
79074,249,69,6,5,34,210,141,77,148,170,233,317,135,312
2274,17,16,20,13,13,28,12,19,21,32,72,26,14,36
105373529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8440,1345,917,467,235,523,695,833,328,983,758,1330,1522,708,1442
105373530,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105373531,1,0,0,0,0,0,0,0,2,0,0,0,0,0
84417,5,5,5,3,0,3,0,3,3,1,6,2,3,5
80146,387,124,15,4,66,307,155,105,243,294,176,743,231,695
107985930,1,0,0,0,0,1,0,0,1,0,0,0,0,0
402096,1,0,0,0,0,1,0,0,0,0,1,1,0,1
285189,2,0,0,0,0,0,0,0,0,0,0,0,0,0
653489,9,3,0,0,4,25,17,5,40,17,23,13,6,22
105373534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985931,2,0,0,0,0,2,1,2,1,0,0,1,0,1
927,17,1,9,8,6,10,3,10,5,6,2,18,10,10
102724744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104326057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285190,31,11,1,0,4,30,29,9,26,34,69,36,11,60
60482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107178918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27233,3,0,0,0,0,0,0,0,2,1,6,1,0,1
9648,695,285,10,7,85,1022,840,173,1110,797,1928,927,320,1071
644903,19,6,1,0,1,33,36,3,23,24,55,32,7,44
3987,619,411,44,27,164,461,327,155,352,415,829,1492,530,1627
106182118,0,0,0,0,0,0,0,0,0,2,3,2,0,3
5903,652,476,13,11,152,1237,1364,349,2443,1165,2275,1375,419,1628
165055,17,10,0,0,0,4,12,8,9,19,14,34,4,40
10913,36,24,0,6,6,23,4,4,6,8,15,54,18,42
100287216,8,12,0,3,2,7,9,8,18,4,4,7,1,8
344558,46,34,3,5,16,47,53,18,46,13,38,50,19,45
100422863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100423027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151011,38,13,1,0,2,17,13,2,16,14,9,53,14,52
65124,20,12,0,0,0,7,10,5,23,23,6,26,5,28
105373545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100506563,0,0,0,0,0,0,0,0,1,2,3,0,0,0
84220,89,28,0,3,17,168,151,45,268,167,254,134,28,130
102724848,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100271835,6,6,1,1,3,4,2,1,3,6,10,21,3,24
96626,11,8,1,0,3,4,2,1,4,7,16,29,6,31
105373547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440895,0,0,0,0,0,0,0,0,0,1,0,1,0,0
440894,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112268438,0,1,0,0,0,0,0,0,1,0,0,4,1,3
105373985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100422994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7851,0,0,3,1,1,0,1,0,2,1,0,2,0,3
100616123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4867,1,0,0,0,0,0,0,1,0,2,0,7,4,5
205251,54,45,63,47,35,48,17,32,17,25,27,192,76,77
100507334,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100847033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151009,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100288695,14,12,5,2,4,6,6,2,9,13,30,45,9,55
100288570,0,0,0,1,0,1,0,0,0,2,0,0,0,0
